s_id,semester,leave_school_name,leave_dept_name,degree_now,第一題,第二題,第三題,第四題,第五題,第六題,第七題,第八題,第九題,第十題,第10題,第十一題,第十二題,第十三題,第十四題
01b44b28ee5292cb0878d1d69414550c,105,資訊電機學院,電機工程學系,學士班,全職工作_企業（包括民營企業或國營企業…等）*:*,科學、技術、工程、數學類*:*,否*:*,"約新臺幣46,001元至49,000元*:*",境內_新竹市*:*,NULL,普通*:*,不需要*:*,滿意*:*,普通*:*,NULL,校外業界實習*:*專業知識、知能傳授*:*,沒有*:*,NULL,資訊科技應用能力*:*外語能力*:*創新能力*:*
01bc26348efe055e0dd5a5f7f5bd212b,102,管理學院,資訊管理學系碩士班,碩士班,全職工作_企業（包括民營企業或國營企業…等）*:*,資訊科技類*:*,是_轉換工作主要的原因_工作具挑戰性及自主性*:*,"約新臺幣65,001元至70,000元*:*",境內_新竹縣*:*,NULL,非常符合*:*,不需要*:*,滿意*:*,符合*:*,NULL,校內實務課程*:*建立同學及老師人脈*:*專業知識、知能傳授*:*,沒有*:*,NULL,團隊合作能力*:*問題解決能力*:*持續學習能力*:*
01bd632dce9263ca575753dc8208273a,105,地球科學學院,大氣科學學系,學士班,目前非就業中（請跳答第6題後，再跳答第14題）*:*,NULL,NULL,NULL,NULL,進修中*:*,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,人際互動能力*:*持續學習能力*:*溝通表達能力*:*
01c0395392397f6a0bcde746acc013a2,105,資訊電機學院,資訊工程學系,學士班,全職工作_政府部門（含職業軍人）*:*,資訊科技類*:*,否*:*,"約新臺幣37,001元至40,000元*:*",境內_台北市*:*,NULL,符合*:*,不需要*:*,非常滿意*:*,非常符合*:*,NULL,社團活動*:*專業知識、知能傳授*:*校內實務課程*:*,有_進修_出國進修*:*,非常有幫助*:*,團隊合作能力*:*人際互動能力*:*溝通表達能力*:*
01cc9fa96e869253a5aee94eda6bec75,101,管理學院,資訊管理學系碩士班,碩士班,全職工作_企業（包括民營企業或國營企業…等）*:*,資訊科技類*:*,是_轉換工作主要的原因_有升遷機會*:*,"約新臺幣75,001元至80,000元*:*",境內_台北市*:*,NULL,非常符合*:*,不需要*:*,非常滿意*:*,尚可*:*,NULL,建立同學及老師人脈*:*專業知識、知能傳授*:*語言學習*:*,沒有*:*,NULL,問題解決能力*:*溝通表達能力*:*資訊科技應用能力*:*
01d2e84e0523f36ca3931177213244ce,105,理學院,理學院學士班,學士班,目前非就業中（請跳答第6題後，再跳答第14題）*:*,NULL,NULL,NULL,NULL,服役中或等待服役中*:*,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,工作紀律、責任感及時間管理能力*:*資訊科技應用能力*:*外語能力*:*
01d4d1232d21961ec5359cc363cd231b,102,資訊電機學院,資訊工程學系碩士班,碩士班,全職工作_企業（包括民營企業或國營企業…等）*:*,資訊科技類*:*,否*:*,"約新臺幣46,001元至49,000元*:*",境內_台北市*:*,NULL,符合*:*,不需要*:*,普通*:*,符合*:*,NULL,專業知識、知能傳授*:*校內實務課程*:*,沒有*:*,NULL,人際互動能力*:*問題解決能力*:*溝通表達能力*:*
01dcfc2f043d7056e7ecad6d926803dd,101,地球科學學院,大氣科學學系,學士班,部分工時_目前非就業中（請跳答第6題、第13題）*:*,NULL,NULL,NULL,NULL,尋找工作中_目前已花多久時間找工作_約1個月以上至2個月內*:*尋找工作中_到現在還在尋找工作的最大可能原因為何_薪水不滿意*:*,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,人際互動能力*:*團隊合作能力*:*
01df54bab4223592ff997751b6912afc,104,管理學院,財務金融學系,學士班,全職工作_企業（包括民營企業或國營企業…等）*:*,金融財務類*:*,是_轉換工作主要的原因_與個人興趣較符合*:*,"約新臺幣37,001元至40,000元*:*",境內_高雄市*:*,NULL,普通*:*,不需要*:*,普通*:*,符合*:*,NULL,專業知識、知能傳授*:*語言學習*:*建立同學及老師人脈*:*,沒有*:*,完全沒有幫助*:*,外語能力*:*資訊科技應用能力*:*工作紀律、責任感及時間管理能力*:*
01e3b813adbcd366d0e60ec4bf111ae2,100,理學院,物理學系,學士班,全職工作_政府部門（含職業軍人）*:*,科學、技術、工程、數學類*:*,否*:*,"約新臺幣34,001元至37,000元*:*",境內_台北市*:*,NULL,非常符合*:*,不需要*:*,滿意*:*,非常符合*:*,NULL,建立同學及老師人脈*:*擔任研究或教學助理*:*社團活動*:*,有_進修_出國進修*:*,有點幫助*:*,溝通表達能力*:*問題解決能力*:*持續學習能力*:*
01e577683645c18b54291b32b417db1b,101,工學院,機械工程學系,學士班,部分工時_目前非就業中（請跳答第6題、第13題）*:*,NULL,NULL,NULL,NULL,服役中或等待服役中*:*,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,創新能力*:*外語能力*:*溝通表達能力*:*
01f1a0142dee2f167ad8e70bbd839f81,103,資訊電機學院,通訊工程學系,學士班,全職工作_企業（包括民營企業或國營企業…等）*:*,科學、技術、工程、數學類*:*,否*:*,"約新臺幣49,001元至52,000元*:*",NULL,NULL,符合*:*,不需要*:*,滿意*:*,符合*:*,NULL,專業知識、知能傳授*:*,沒有*:*,NULL,問題解決能力*:*外語能力*:*持續學習能力*:*
01f214a51e8f92eb03b2ac1cc3e62a29,105,資訊電機學院,資訊工程學系碩士班,碩士班,全職工作_企業（包括民營企業或國營企業…等）*:*,資訊科技類*:*,否*:*,"約新臺幣52,001元至55,000元*:*",境內_新竹市*:*,NULL,符合*:*,不需要*:*,滿意*:*,非常符合*:*,NULL,專業知識、知能傳授*:*語言學習*:*校外業界實習*:*,有_準備考試或其他證照_語言證照*:*,普通*:*,問題解決能力*:*溝通表達能力*:*持續學習能力*:*
01f277787ef58833fd0bec188286a051,104,資訊電機學院,資訊工程學系碩士班,碩士班,全職工作_企業（包括民營企業或國營企業…等）*:*,資訊科技類*:*,是_轉換工作主要的原因_薪資及福利較高*:*,"約新臺幣55,001元至60,000元*:*",境內_新竹市*:*,NULL,符合*:*,不需要*:*,非常滿意*:*,符合*:*,NULL,專業知識、知能傳授*:*,沒有*:*,NULL,問題解決能力*:*人際互動能力*:*工作紀律、責任感及時間管理能力*:*
01f990ae2c772dc00fb1eddd00343492,105,理學院,光電科學與工程學系,學士班,全職工作_企業（包括民營企業或國營企業…等）*:*,科學、技術、工程、數學類*:*,否*:*,"約新臺幣46,001元至49,000元*:*",境內_台南市*:*,NULL,符合*:*,不需要*:*,滿意*:*,普通*:*,NULL,建立同學及老師人脈*:*擔任研究或教學助理*:*校內實務課程*:*,沒有*:*,NULL,外語能力*:*
02014ff60bb75d304c69a207944e15cd,103,理學院,數學系,學士班,全職工作_企業（包括民營企業或國營企業…等）*:*,金融財務類*:*,否*:*,"約新臺幣60,001元至65,000元*:*",NULL,NULL,非常符合*:*,需要*:*,非常滿意*:*,符合*:*,NULL,專業知識、知能傳授*:*校內實務課程*:*社團活動*:*,有_準備考試或其他證照_語言證照*:*,非常有幫助*:*,創新能力*:*問題解決能力*:*溝通表達能力*:*
02020c29e251789e579c8b4cbd4708cb,100,理學院,理學院學士班,學士班,全職工作_企業（包括民營企業或國營企業…等）*:*,科學、技術、工程、數學類*:*,否*:*,"約新臺幣45,001元至50,000元*:*",境內_新竹市*:*,NULL,符合*:*,不需要*:*,滿意*:*,尚可*:*,NULL,建立同學及老師人脈*:*專業知識、知能傳授*:*,有_準備考試或其他證照_語言證照*:*,有點幫助*:*,團隊合作能力*:*溝通表達能力*:*
0208a2e97d52557f1f6a0caad9a7b9d1,103,理學院,化學學系碩士班,碩士班,全職工作_企業（包括民營企業或國營企業…等）*:*,製造類*:*,否*:*,"約新臺幣37,001元至40,000元*:*",NULL,NULL,符合*:*,不需要*:*,滿意*:*,符合*:*,NULL,專業知識、知能傳授*:*建立同學及老師人脈*:*,沒有*:*,NULL,團隊合作能力*:*人際互動能力*:*
020e0f9db20cf0ce20786e5ff00a5601,102,資訊電機學院,電機工程學系,學士班,全職工作_企業（包括民營企業或國營企業…等）*:*,資訊科技類*:*,否*:*,"約新臺幣75,001元至80,000元*:*",境內_新竹市*:*,NULL,符合*:*,不需要*:*,滿意*:*,尚可*:*,NULL,專業知識、知能傳授*:*建立同學及老師人脈*:*語言學習*:*,有_準備考試或其他證照_語言證照*:*,有點幫助*:*,外語能力*:*團隊合作能力*:*問題解決能力*:*
02114bbf56c940c9a1f2994f04732915,104,工學院,土木工程學系碩士班,碩士班,全職工作_企業（包括民營企業或國營企業…等）*:*,建築營造類*:*,否*:*,"約新臺幣37,001元至40,000元*:*",境內_台北市*:*,NULL,符合*:*,需要*:*,滿意*:*,不符合*:*,NULL,建立同學及老師人脈*:*,有_準備考試或其他證照_國家考試*:*有_準備考試或其他證照_技術士證照*:*,有點幫助*:*,持續學習能力*:*問題解決能力*:*資訊科技應用能力*:*
0217bcb9bfd7fb742d9e286c80ca2612,105,工學院,化學工程與材料工程學系博士班,博士班,全職工作_企業（包括民營企業或國營企業…等）*:*,製造類*:*,否*:*,"約新臺幣70,001元至75,000元*:*",境內_台南市*:*,NULL,符合*:*,不需要*:*,滿意*:*,符合*:*,NULL,專業知識、知能傳授*:*建立同學及老師人脈*:*擔任研究或教學助理*:*,沒有*:*,NULL,問題解決能力*:*外語能力*:*溝通表達能力*:*
021cbb64e104501293f417496b40e12d,101,地球科學學院,地球科學學系,學士班,全職工作_學校（包括公立及私立大學、高中、高職、國中小…等）*:*,教育與訓練類*:*,是_轉換工作主要的原因_工作較穩定*:*,"約新臺幣40,001元至45,000元*:*",境內_新北市*:*,NULL,符合*:*,需要*:*,滿意*:*,符合*:*,NULL,專業知識、知能傳授*:*建立同學及老師人脈*:*,沒有*:*,NULL,溝通表達能力*:*持續學習能力*:*
02242ca3e6f527ddcfdb9438a766a553,105,工學院,機械工程學系,學士班,全職工作_企業（包括民營企業或國營企業…等）*:*,製造類*:*,否*:*,"約新臺幣46,001元至49,000元*:*",境內_苗栗縣*:*,NULL,普通*:*,不需要*:*,滿意*:*,普通*:*,NULL,專業知識、知能傳授*:*擔任研究或教學助理*:*,沒有*:*,NULL,團隊合作能力*:*工作紀律、責任感及時間管理能力*:*溝通表達能力*:*
022b7d52cfb953c4ffa6666a7ba1fb97,104,理學院,理學院學士班,學士班,全職工作_企業（包括民營企業或國營企業…等）*:*,科學、技術、工程、數學類*:*,否*:*,"約新臺幣43,001元至46,000元*:*",境內_新竹市*:*,NULL,普通*:*,不需要*:*,普通*:*,普通*:*,NULL,校外業界實習*:*語言學習*:*建立同學及老師人脈*:*,有_進修_國內大專校院進修*:*,普通*:*,持續學習能力*:*資訊科技應用能力*:*外語能力*:*
023d886b75c776437b2ce8a60dbc64c6,102,管理學院,資訊管理學系,學士班,部分工時_目前非就業中（請跳答第6題、第13題）*:*,NULL,NULL,NULL,NULL,服役中或等待服役中*:*,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,溝通表達能力*:*問題解決能力*:*團隊合作能力*:*
02502236ed34a85f80a1e41a41feeec9,104,工學院,環境工程研究所碩士班,碩士班,全職工作_企業（包括民營企業或國營企業…等）*:*,科學、技術、工程、數學類*:*,否*:*,"約新臺幣40,001元至43,000元*:*",境內_新竹市*:*,NULL,符合*:*,不需要*:*,滿意*:*,符合*:*,NULL,建立同學及老師人脈*:*專業知識、知能傳授*:*擔任研究或教學助理*:*,有_準備考試或其他證照_技術士證照*:*,普通*:*,創新能力*:*溝通表達能力*:*資訊科技應用能力*:*
025a7914a6a2e4d9f4157db3265c5805,100,地球科學學院,水文與海洋科學研究所碩士班,碩士班,部分工時_目前非就業中（請跳答第6題、第13題）*:*,NULL,NULL,NULL,NULL,準備考試_公務人員*:*,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,人際互動能力*:*工作紀律、責任感及時間管理能力*:*問題解決能力*:*
027bedaee4fcd2bb388cf9885ac768fb,102,工學院,能源工程研究所碩士班,碩士班,全職工作_企業（包括民營企業或國營企業…等）*:*,科學、技術、工程、數學類*:*,是_轉換工作主要的原因_薪資及福利較高*:*,"約新臺幣70,001元至75,000元*:*",境內_新竹市*:*,NULL,尚可*:*,不需要*:*,滿意*:*,尚可*:*,NULL,擔任研究或教學助理*:*語言學習*:*參與國際交流活動*:*,有_準備考試或其他證照_語言證照*:*,有點幫助*:*,外語能力*:*團隊合作能力*:*溝通表達能力*:*
0286f240b8c32c9415846d30321d3388,103,資訊電機學院,資訊工程學系碩士班,碩士班,全職工作_企業（包括民營企業或國營企業…等）*:*,資訊科技類*:*,是_轉換工作主要的原因_薪資及福利較高*:*,"約新臺幣46,001元至49,000元*:*",NULL,NULL,符合*:*,不需要*:*,普通*:*,尚可*:*,NULL,專業知識、知能傳授*:*語言學習*:*,有_準備考試或其他證照_語言證照*:*,有點幫助*:*,團隊合作能力*:*溝通表達能力*:*工作紀律、責任感及時間管理能力*:*
028f5d13b92a93de96683126f49e2a2a,100,工學院,土木工程學系,學士班,全職工作_政府部門（含職業軍人）*:*,科學、技術、工程、數學類*:*,否*:*,"約新臺幣31,001元至34,000元*:*",境內_桃園市*:*,NULL,尚可*:*,需要*:*,滿意*:*,符合*:*,NULL,建立同學及老師人脈*:*校外業界實習*:*專業知識、知能傳授*:*,有_進修_國內大專校院進修*:*,普通*:*,人際互動能力*:*團隊合作能力*:*問題解決能力*:*
02990666d1bd88d181bd70623e48d88b,100,地球科學學院,應用地質研究所碩士班,碩士班,全職工作_企業（包括民營企業或國營企業…等）*:*,科學、技術、工程、數學類*:*,是_轉換工作主要的原因_工作地點較方便*:*,"約新臺幣31,001元至34,000元*:*",境內_台中市*:*,NULL,符合*:*,需要*:*,普通*:*,尚可*:*,NULL,專業知識、知能傳授*:*,有_準備考試或其他證照_國家考試*:*,有點幫助*:*,溝通表達能力*:*問題解決能力*:*外語能力*:*
02a49682dbcc48db310973844932c958,102,理學院,光電科學與工程學系,學士班,部分工時_目前非就業中（請跳答第6題、第13題）*:*,NULL,NULL,NULL,NULL,服役中或等待服役中*:*,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,人際互動能力*:*問題解決能力*:*溝通表達能力*:*
02ac6de95078d998f5a9dcd0ff7f8611,100,理學院,數學系碩士班,碩士班,全職工作_政府部門（含職業軍人）*:*,教育與訓練類*:*,是_轉換工作主要的原因_工作較穩定*:*,"約新臺幣45,001元至50,000元*:*",境內_台東縣*:*,NULL,非常符合*:*,需要*:*,非常滿意*:*,非常符合*:*,NULL,專業知識、知能傳授*:*校內實務課程*:*,有_準備考試或其他證照_教師證*:*,非常有幫助*:*,人際互動能力*:*工作紀律、責任感及時間管理能力*:*
02b5232e111517d5e786cf3cfda6931b,105,工學院,機械工程學系碩士班,碩士班,全職工作_企業（包括民營企業或國營企業…等）*:*,製造類*:*,否*:*,"約新臺幣60,001元至65,000元*:*",境內_台南市*:*,NULL,符合*:*,不需要*:*,滿意*:*,普通*:*,NULL,語言學習*:*建立同學及老師人脈*:*專業知識、知能傳授*:*,有_準備考試或其他證照_語言證照*:*,普通*:*,外語能力*:*
02b711213968be8234137ffb53159a06,105,資訊電機學院,資訊工程學系,學士班,目前非就業中（請跳答第6題後，再跳答第14題）*:*,NULL,NULL,NULL,NULL,進修中*:*,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,外語能力*:*溝通表達能力*:*持續學習能力*:*
02ba11cfeb39ff202d363feea28d147f,104,管理學院,經濟學系,學士班,全職工作_企業（包括民營企業或國營企業…等）*:*,金融財務類*:*,否*:*,"約新臺幣37,001元至40,000元*:*",境內_新北市*:*,NULL,普通*:*,需要*:*,滿意*:*,普通*:*,NULL,建立同學及老師人脈*:*校外業界實習*:*語言學習*:*,有_準備考試或其他證照_金融證照*:*,有點幫助*:*,資訊科技應用能力*:*人際互動能力*:*問題解決能力*:*
02bdd7fff0b1602ccebc4a0f52b1a318,100,管理學院,財務金融學系碩士在職專班,碩士在職專班,全職工作_企業（包括民營企業或國營企業…等）*:*,金融財務類*:*,是_轉換工作主要的原因_薪資及福利較高*:*,"約新臺幣60,001元至65,000元*:*",境內_台北市*:*,NULL,符合*:*,需要*:*,滿意*:*,符合*:*,NULL,專業知識、知能傳授*:*建立同學及老師人脈*:*校內實務課程*:*,沒有*:*,NULL,問題解決能力*:*溝通表達能力*:*人際互動能力*:*
02c43a4c4ffb5fca61db07280e351cb0,101,資訊電機學院,通訊工程學系碩士在職專班,碩士在職專班,全職工作_企業（包括民營企業或國營企業…等）*:*,科學、技術、工程、數學類*:*,是_轉換工作主要的原因_薪資及福利較高*:*,"約新臺幣80,001元至85,000元*:*",境內_台北市*:*,NULL,符合*:*,不需要*:*,滿意*:*,符合*:*,NULL,校內實務課程*:*,有_進修_國內大專校院進修*:*,有點幫助*:*,溝通表達能力*:*
